2016-03-31 13:48:47,538 | features | DEBUG    | [0.21220162006698987, 0.292667953978116, 1.0, 1.3515063852714846, 0.12176395046667486, 4.915447191634755, 4.915447191634755, 1.0, 55.61117257030946, 0.3133354972840896, -48.890625, 126.0, 126.0, 3092.6875, 126.0, 0.20433790310691, 126.0, 0.004038786130971016, -26.03125, 0.30578413465690796, 0.23232210260371897, 2.0, 0.010131932184715258, 4.953125, 162902.0]
2016-03-31 13:48:47,539 | features | DEBUG    | [-0.59859736243537953, -0.81083013748563137, -0.83654318665263583, -0.90593260489169858, 0.32460529347998579, 0.25100177848079069, 0.25100177848079069, -0.75146420203772391, 0.35733369467105791, -0.76739903973524215, -0.93376350824481236, 1.1304998456349014, 1.1531743555184615, 0.015492624363662964, 1.1553581054984858, 0.42610802838733808, 1.1896740170845805, -0.31567546322537293, -0.62594350319589631, -0.76163521253060951, 0.38134158719081201, -0.81506417700790768, -0.42540943969914496, 1.432378482740432, 0.7128400400269046]
2016-03-31 13:48:47,542 | svm      | DEBUG    | Saida Pos_Classe > Classe=3 Prob=0.962584 (limiar=0.500000)
2016-03-31 13:48:47,552 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:47,585 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:47,615 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:47,642 | sensor   | DEBUG    | 005|-50|-26|)
2016-03-31 13:48:47,674 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:47,704 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:47,736 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:47,767 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:47,799 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:47,828 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:47,855 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:47,888 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:47,918 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:47,948 | sensor   | DEBUG    | 005|-49|-27|)
2016-03-31 13:48:47,982 | sensor   | DEBUG    | 006|-49|-26|)
2016-03-31 13:48:48,006 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,039 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,069 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,101 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,132 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,164 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,194 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,220 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,252 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,285 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,315 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,346 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,378 | sensor   | DEBUG    | 006|-49|-26|)
2016-03-31 13:48:48,403 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:48,436 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,466 | sensor   | DEBUG    | 005|-50|-26|)
2016-03-31 13:48:48,497 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,529 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,559 | sensor   | DEBUG    | 006|-49|-26|)
2016-03-31 13:48:48,586 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,617 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,648 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:48,680 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,710 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,743 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,773 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,799 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,832 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,861 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,894 | sensor   | DEBUG    | 005|-49|-25|)
2016-03-31 13:48:48,924 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,956 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:48,983 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:49,013 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:49,046 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:49,076 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:49,107 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:49,141 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:49,165 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:49,197 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:49,229 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:49,259 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:49,290 | sensor   | DEBUG    | 005|-49|-27|)
